molecule_name,smiles,inchikey,pec50,external_nn_tanimoto,external_nn_pchembl,external_top5_pchembl,external_has_exact_match,external_covered_t03,external_covered_t04
OADMET-0004850,COC1(CNC(C(=O)Nc2cc(C)on2)c2ccccc2)CCC(F)(F)CC1,NJCYLOKJQRDYBD-UHFFFAOYSA-N,5.0,0.23287672,4.5,5.365356649532666,False,False,False
OADMET-0004849,COC(=O)[C@@H](NC(=O)CN1CC(OC)C(C)(C)C1)C(C)C,CNTIUGVQVNBXQG-YUZLPWPTSA-N,4.3,0.21052632,4.525,5.278595456829657,False,False,False
OADMET-0004848,CC(C)n1ncc2cc(S(=O)(=O)N3CCN(C)CC3c3ccccc3)ccc21,XCLSMLMSUUDBJC-UHFFFAOYSA-N,4.81,0.21428572,5.025,6.500526872562217,False,False,False
OADMET-0004847,COc1cccc(Cc2noc([C@@H]3C[C@H]3c3ccc(F)cc3F)n2)n1,CEXGDSRWXPGELQ-UONOGXRCSA-N,4.48,0.18681319,4.64,4.58942991993769,False,False,False
OADMET-0004846,CCC(CC)n1nccc1C(=O)NCC(C)(C)c1ccc(C)cn1,LCBSQLYFAYPDEP-UHFFFAOYSA-N,4.95,0.2948718,4.75,5.540228221672636,False,False,False
OADMET-0004845,Cc1nc2cc(N(C)C(=O)c3cc(-c4ccc(Cl)cc4)nn3CC3CC3)ccc2[nH]1,NHLYQLGKEWBBCF-UHFFFAOYSA-N,5.4,0.20792079,4.3,5.003601304218618,False,False,False
OADMET-0004844,COc1cccc(S(=O)(=O)CC(=O)N(C)C2CCCCC2C)c1,MHEWKWRHMMPZKR-UHFFFAOYSA-N,5.37,0.2361111,5.6,5.204041203425015,False,False,False
OADMET-0004843,O=C(c1cn2ccccc2n1)N1C[C@@H]2C[C@H](C1)c1cccc(=O)n1C2,RNIDSFVDBNPFHQ-UONOGXRCSA-N,5.24,0.1891892,5.17,5.120568160641663,False,False,False
OADMET-0004842,CC(Cn1ncc2ccccc21)C(=O)N1CCC(n2ccc(C(F)(F)F)n2)CC1,XZUDGKHGRVGOEM-UHFFFAOYSA-N,5.11,0.21505377,5.11,5.054839472545354,False,False,False
OADMET-0004841,COC(=O)c1ccc(CSc2nnc(-c3c[nH]c4ccccc34)n2C2CC2)cc1F,DBIJESGTIBFZLF-UHFFFAOYSA-N,5.41,0.24691358,5.6,5.467503531992428,False,False,False
OADMET-0004840,OC1(c2nc(-c3cccc(OCc4cccnc4)c3)no2)CCCCC1,PYIWSJVAJVCDJD-UHFFFAOYSA-N,4.95,0.24719101,5.22,5.557956402549463,False,False,False
OADMET-0004839,Nc1nccc(C2CCCN(C(=O)c3coc(C4CCCCC4)n3)C2)n1,YKHUVWHAHXEIJB-UHFFFAOYSA-N,5.06,0.185567,5.48,5.334297348977051,False,False,False
OADMET-0004838,CC(NC(=O)N1CCC(C2CCCC2)C1)c1nnc(C(F)(F)F)[nH]1,BHLHFHVFFGOBRJ-UHFFFAOYSA-N,5.09,0.20212767,5.48,5.274987441098313,False,False,False
OADMET-0004837,CN1CCN(S(=O)(=O)c2cnn(C3CCCC3)c2)C(c2ccccc2)C1,FKZOSNVMEGROHU-UHFFFAOYSA-N,5.37,0.19512194,5.025,6.187910649979317,False,False,False
OADMET-0004836,Cc1sc2nc(-c3cccnc3)nc(N3CCC(S(N)(=O)=O)C3)c2c1C,XDVBFTZRKVTXJJ-UHFFFAOYSA-N,4.11,0.1827957,4.9,5.055531174379004,False,False,False
OADMET-0004835,CC(Sc1ncc(-c2ccccc2)n1CC1CCCO1)c1ncccn1,WAIXPEDBQRLOKL-UHFFFAOYSA-N,5.28,0.18367347,5.24,5.000179017156307,False,False,False
OADMET-0004834,CCC(CC)(CO)c1nc(-c2ccc(N(C)C)nc2)no1,OXBAAXMSFGBDPH-UHFFFAOYSA-N,4.64,0.23076923,4.3,4.610264409545507,False,False,False
OADMET-0004833,Cn1ncc2c1CC(C)(C)CN(C(=O)NCc1ccc(Br)s1)C2,WRTKNJZOHVPRAS-UHFFFAOYSA-N,5.21,0.1734694,4.3,4.976105458045022,False,False,False
OADMET-0004832,COc1ccc(C(CNC(=O)[C@@H]2C[C@H]2C(F)(F)F)c2c[nH]c3ccccc23)cc1,ZYJGGUBSMFRWAS-IRQCGSAXSA-N,4.81,0.25510204,5.36,5.590829494708427,False,False,False
OADMET-0004831,FC(F)(F)Cn1c(-c2ccccc2)cnc1SCc1nccs1,GJLFZZVHBYMJBF-UHFFFAOYSA-N,4.42,0.17073171,5.1,5.254049334067227,False,False,False
OADMET-0004830,CCOc1nc(C)ccc1C(=O)N1CCCC1c1csc(C)n1,JRYYBCZQZPRHRO-UHFFFAOYSA-N,4.67,0.23157895,5.48,5.191366173155932,False,False,False
OADMET-0004829,CC1CN(c2nc3ccccc3nc2N2CCC(C(N)=O)C2)CC(C)O1,HUZQATBBMHYCHQ-UHFFFAOYSA-N,4.49,0.22093023,4.3,4.672257661048591,False,False,False
OADMET-0004828,COc1ccc(C)cc1S(=O)(=O)N1CCN(C2CCOCC2)C[C@H]1C,APLZTWIKOAAHGG-OAHLLOKOSA-N,4.46,0.28767124,6.22,6.26163479052654,False,False,False
OADMET-0004827,Cc1cccc(S(=O)(=O)NC(c2c(C)nn(C)c2C)C(F)(F)F)c1,SCONYSMOLRUHLR-UHFFFAOYSA-N,4.97,0.23287672,6.0,5.9249750484418975,False,False,False
OADMET-0004826,Cc1cc(C2CCCN2C(=O)CCc2nc(-c3ccco3)no2)no1,GSIXJYKWASHIID-UHFFFAOYSA-N,5.03,0.23232323,5.48,5.066753371054323,False,False,False
OADMET-0004825,Cc1ccc(-c2c[nH]cc2C(=O)NCC2(N3CCOCC3)CCCCC2)s1,XYQUEYBQTCSVQX-UHFFFAOYSA-N,5.3,0.22619048,5.6,5.151282789864493,False,False,False
OADMET-0004824,Cn1cnnc1NC(=O)C1(c2ccc(Cl)c(Cl)c2)CCC1,JFUSHCDQZLKURH-UHFFFAOYSA-N,4.13,0.24615385,5.06,5.3923529854545205,False,False,False
OADMET-0004823,Cn1nc(C2CCCCC2)cc1NS(=O)(=O)CCc1ccccc1,ZBMSVMLZFAQJBK-UHFFFAOYSA-N,4.24,0.26865673,4.5,5.241778156643259,False,False,False
OADMET-0004822,CCc1nnc(N2CCC(C3(NC(=O)CNC(=O)OC)CC3)CC2)nc1CC,ZAGOOQSVIDSXRZ-UHFFFAOYSA-N,3.92,0.17171717,5.48,5.180502496578566,False,False,False
OADMET-0004821,O=C1NC2(CCCCC2)C(=O)N1C1CCN(c2ccc(Cl)cc2Cl)C1,BOIFYWLQRXDJFL-UHFFFAOYSA-N,4.73,0.2,6.22,5.490996797765916,False,False,False
OADMET-0004820,CCCNS(=O)(=O)N1CCN(c2ccc(F)cc2OC)CC1,YUYKTSFMDCZDEO-UHFFFAOYSA-N,4.93,0.28169015,6.62,6.428639100913622,False,False,False
OADMET-0004819,COc1ccccc1N1CCC(NC(=O)NCc2ccc(C(N)=O)cc2)C1=O,UNWSFSVWFQCUTF-UHFFFAOYSA-N,4.63,0.25301206,5.61,5.520960512570782,False,False,False
OADMET-0004818,Cn1c(C(=O)N2CCCC(S(C)(=O)=O)C2)c(Cl)c2ccccc21,KIIQBCWPBZANCO-UHFFFAOYSA-N,4.88,0.2236842,4.85,4.862731270514642,False,False,False
OADMET-0004817,CC1(C(=O)NCC2(CO)CC3(CCC3)C2)CC(c2ccccc2)=NO1,HAJUTWZCSOBNFI-UHFFFAOYSA-N,4.78,0.20652173,5.52,5.616075399675642,False,False,False
OADMET-0004816,Cc1cc(S(=O)(=O)NCC2CCOC3(CCC3)C2)c(F)cc1F,VIYXRAXMVWEBHZ-UHFFFAOYSA-N,4.64,0.23595506,5.25,5.409824636776347,False,False,False
OADMET-0004815,O=C(NCc1cccc(O)c1)c1sc2ccccc2c1Cl,RIIRUDJUXUOQHO-UHFFFAOYSA-N,4.8,0.20512821,4.75,5.092254639610292,False,False,False
OADMET-0004814,CC1NC(c2nc(C3(c4ccncc4)CCC3)no2)=NN(c2ccccc2)C1=O,WHUHSRVOYMDMHN-UHFFFAOYSA-N,4.83,0.21686748,4.575,4.651810382593743,False,False,False
OADMET-0004813,COc1cccc(C2(NC(=O)NCc3c4c(nn3C)CCCC4)CCC2)c1,ZXIVUUXCTPHHAO-UHFFFAOYSA-N,5.17,0.19387755,5.52,5.232925709688897,False,False,False
OADMET-0004812,CN(C)C(=O)c1cccc(NC(=O)CN2CC(O)Cc3ccccc32)c1,JGIHHGIXIYRUFF-UHFFFAOYSA-N,4.72,0.20930232,4.75,5.709131017715152,False,False,False
OADMET-0004811,COc1ccc(Cn2ccc(NC(=O)C3C4CCCC43)n2)cc1,VPZCYOQQUCGJJR-UHFFFAOYSA-N,4.76,0.21333334,4.66,5.094344263517217,False,False,False
OADMET-0004810,Cc1oc(-c2ccccc2)cc1C(=O)N1CCC(n2ccnn2)CC1,NNTGBBBLWXRGTB-UHFFFAOYSA-N,4.49,0.21052632,5.48,4.941115641856145,False,False,False
OADMET-0004809,CCn1ncc(C)c1NS(=O)(=O)CCc1cccc(F)c1,LJZMBGSJCFOKGN-UHFFFAOYSA-N,4.53,0.21052632,6.0,5.490381864122376,False,False,False
OADMET-0004808,CC1CN(c2cccc(F)c2)CCN1C(=O)c1ccccc1-n1ccnn1,OKABPQLNNXCBGA-UHFFFAOYSA-N,4.51,0.19491525,6.0,6.219462644272338,False,False,False
OADMET-0004807,Cc1cccc(N(C)S(=O)(=O)c2cnn(C3CCC3)c2)n1,UECCNYJREFSXQY-UHFFFAOYSA-N,4.59,0.17283951,5.025,5.5353883652145655,False,False,False
OADMET-0004806,COc1ccc(Cc2nc(-c3ccc(OC)nn3)no2)c(C)c1,LWYDMBYVVZYISZ-UHFFFAOYSA-N,4.11,0.22222222,5.47,5.633613584295052,False,False,False
OADMET-0004805,COCC1(O)CCN(C(=O)c2cc(C(C)C)cc(C(C)C)c2O)CC1,VLTFPIJIFJIPFV-UHFFFAOYSA-N,5.0,0.19402985,4.0,5.049121803638359,False,False,False
OADMET-0004804,CCc1ccc(NC(=O)CN2CC(=O)N(C)c3ccccc3C2)cc1,FCZNJMSICLCNRK-UHFFFAOYSA-N,4.67,0.2345679,4.89,5.137239461111287,False,False,False
OADMET-0004803,COc1ccc2oc(C)c(C(=O)NCC3(N(C)C)Cc4ccccc4C3)c2c1,PDMGIGWBLXENAU-UHFFFAOYSA-N,5.2,0.24731183,5.8,5.605659597893277,False,False,False
OADMET-0004802,Cc1cnn(CCC(=O)N2CCCN(C(=O)c3ccc(Cl)cc3)CC2)c1,IKTSFMVVXHSLCO-UHFFFAOYSA-N,4.67,0.20481928,4.75,5.072815530343318,False,False,False
OADMET-0004801,CC(=O)N1c2ccccc2C[C@H]1C(=O)N1CC(C)(C)C1c1nccn1C,MCYRYLXLUXLPAK-BHWOMJMDSA-N,4.99,0.19318181,4.75,4.969620053104286,False,False,False
OADMET-0004800,CC(C)Cc1nc(C(=O)N2CC(O)CC2c2ccccc2)cs1,XWBVWKAJUOIHSA-UHFFFAOYSA-N,4.44,0.20547946,4.5,4.8969873606637595,False,False,False
OADMET-0004799,O=C(c1ccnn1CC(F)F)N1CCCC1c1cccc(F)c1,ZUWCQVGXACABPD-UHFFFAOYSA-N,5.38,0.22340426,5.48,5.528218095916286,False,False,False
OADMET-0004798,COc1ccc(CCC(=O)N2CCCN(C(=O)c3coc(C4CC4)n3)CC2)cc1,BYCRZSMPHINCKQ-UHFFFAOYSA-N,4.63,0.20779221,4.5,4.7094120082985835,False,False,False
OADMET-0004797,CC(C)(C)c1nc(CCNC(=O)C(c2cccc(F)c2)N2CCOCC2)cs1,GJVNMFKPTZEFNJ-UHFFFAOYSA-N,5.19,0.23958333,6.42,6.541062032424662,False,False,False
OADMET-0004796,Cc1nccc(N2CCN(c3cc(N4CCCC4CO)ncn3)CC2)n1,VQGBFKLYXLCNMH-UHFFFAOYSA-N,4.72,0.1971831,5.16,5.182104513358794,False,False,False
OADMET-0004795,Cc1nn(CC(C)C)c(C)c1S(=O)(=O)N1CCC(C(=O)O)c2ccccc21,ONJGAQFDPPOCMX-UHFFFAOYSA-N,4.66,0.25316456,7.8,5.51768173631268,False,False,False
OADMET-0004794,Cc1noc(C)c1C(=O)N1CCCC1C(C#N)c1ccccc1,ZSBFMCHQIIKKSE-UHFFFAOYSA-N,4.58,0.2027027,4.5,5.3081061488420085,False,False,False
OADMET-0004793,CCn1ncc(Cl)c1-c1nc(Cc2ccccc2OC)no1,KMZYUSCVDZNVTP-UHFFFAOYSA-N,4.66,0.22222222,6.16,6.115682321657718,False,False,False
OADMET-0004792,COCc1nocc1CN1CCC(=O)N(CC2CCCC2(F)F)C1=O,VQHRLGHHKDUNRL-UHFFFAOYSA-N,4.04,0.17204301,4.525,4.7711405216276495,False,False,False
OADMET-0004791,O=C(NCc1ccccc1C(F)(F)F)N1CCCN(C(=O)C2CC2)CC1,FMIOYKUXRUYOAX-UHFFFAOYSA-N,4.79,0.25974026,6.1,5.379298410710357,False,False,False
OADMET-0004790,CCc1ccc(C2COCCN2C(=O)c2ccc(N3CCC(C)=N3)cc2)o1,UFYMXDLTXKFAPB-UHFFFAOYSA-N,5.31,0.175,5.16,5.028579220718756,False,False,False
OADMET-0004789,COc1ccccc1[C@H](O)CNC1CCc2cc(F)c(Cl)cc21,QYZMJZMDKMMMCM-ZYMOGRSISA-N,5.06,0.2739726,4.9,5.28743927594037,False,False,False
OADMET-0004788,CC(NC(=O)NCC1CCOC1(C)C)c1cc(Cl)ccc1Cl,WYOBHWOJJGJXKQ-UHFFFAOYSA-N,5.12,0.21428572,4.75,5.127179051833021,False,False,False
OADMET-0004787,COc1cccc(C(C)C(=O)N2CCCC(c3cn(C)nn3)C2)c1,BZSKUXNWDPSATN-UHFFFAOYSA-N,4.75,0.22222222,5.85,5.63959125392273,False,False,False
OADMET-0004786,Cc1cc(Cn2c(-c3ccccc3)nnc2N2C[C@H]3CCC[C@H]3C2)no1,JSLNWBDSDAPBRY-CALCHBBNSA-N,5.01,0.1978022,4.3,5.24410277854998,False,False,False
OADMET-0004785,Cc1ccc(-c2nc(-c3cccnn3)n(CC(F)F)n2)cc1Br,XTWHHLMRMRJCJC-UHFFFAOYSA-N,4.37,0.1875,5.24,5.479539288056325,False,False,False
OADMET-0004784,COC(=O)Cc1nn(C)c(C)c1-c1cccc(OC)c1OC,SNAXTOFQDFABNQ-UHFFFAOYSA-N,4.73,0.23170732,5.5,5.693273023524051,False,False,False
OADMET-0004783,Cc1ccc(S(=O)(=O)N(C)C(C)c2ccccn2)c(C)c1,NWWSBBOZQLEZJJ-UHFFFAOYSA-N,4.91,0.25,5.24,5.657462713105616,False,False,False
OADMET-0004782,CCCC(C)c1cc(NS(=O)(=O)c2cncc(C(=O)OC)c2)[nH]n1,MVGKDTTVDKAPCJ-UHFFFAOYSA-N,4.22,0.2,4.5,5.364307067693628,False,False,False
OADMET-0004781,CC1C(=O)N(Cc2ccc(OC(F)(F)F)cc2)C(=O)N1C1CCC1,LACFWUBIINCTFC-UHFFFAOYSA-N,4.7,0.21428572,5.24,5.414769411584003,False,False,False
OADMET-0004780,CC(C)c1nc(C(=O)Nc2ccccc2C(=O)O)nn1-c1cccc(F)c1,FEYMYMVKLSXCAS-UHFFFAOYSA-N,5.58,0.22222222,4.55,4.819659938264328,False,False,False
OADMET-0004779,CC(Sc1ccc(C#N)cc1)C(=O)N1CCCN(C(=O)c2ccc(F)cc2)CC1,DIRCWRVYBSIHPW-UHFFFAOYSA-N,4.93,0.2371134,5.91,6.223929723087447,False,False,False
OADMET-0004778,CCCCO[C@H]1CC[C@H](NC(=O)c2ccn3c(C)cc(C)nc23)CC1,UHWXLYZLHYRQAG-QAQDUYKDSA-N,4.74,0.24324325,5.16,5.303782672167649,False,False,False
OADMET-0004777,CC(C)(C)n1cc(C#N)c(NS(=O)(=O)c2ccc3c(c2)CCO3)n1,RGSNBEJYVOKJTG-UHFFFAOYSA-N,4.93,0.25925925,5.8,6.2068589820580735,False,False,False
OADMET-0004776,Cc1noc(C)c1C(C)c1nc(CCCOc2cccc3ccccc23)no1,WYCQHUTYOYFHBC-UHFFFAOYSA-N,4.98,0.20930232,5.67,5.604261668858468,False,False,False
OADMET-0004775,CCc1cc(C(=O)NCCc2c(C)[nH]c3c(Cl)ccc(Cl)c23)cc(=O)[nH]1,YFHIWPAEPFSPDN-UHFFFAOYSA-N,5.16,0.19444445,4.95,5.203701819415697,False,False,False
OADMET-0004774,CC(C)N(C(=O)c1nn(-c2ccc(F)cc2)ccc1=O)c1cccc(F)c1,PFXRPPRBZNLFQX-UHFFFAOYSA-N,4.72,0.1875,6.32,6.218130448535972,False,False,False
OADMET-0004773,O=C1COc2c(NCCCOc3ccc(Cl)cc3)cc(Cl)cc2N1,JUUXTYPOBMENFW-UHFFFAOYSA-N,4.76,0.22891566,4.83,5.313267917028018,False,False,False
OADMET-0004772,CC(C)n1ncc2cc(C(=O)N3CCOCc4ccccc43)cnc21,LPSGBESKHLTAKZ-UHFFFAOYSA-N,4.68,0.18666667,4.5,5.203779745870318,False,False,False
OADMET-0004771,NC(=O)C1(N2CCCCC2)CCN(C(=O)c2ccccc2Cl)CC1,MSDQNMHXOZYAPT-UHFFFAOYSA-N,4.63,0.21052632,6.1,5.955083687466818,False,False,False
OADMET-0004770,N#Cc1cccc(-n2nc(CCCO)nc2-c2ccc(Cc3ccccc3)cc2)c1,QAEQJQODSQXFQC-UHFFFAOYSA-N,4.15,0.2278481,6.0,5.262988149615371,False,False,False
OADMET-0004769,Cn1c(=O)oc2c(C(=O)N[C@H]3c4ccccc4CC[C@H]3O)cccc21,AAFSKRHBWOQJCV-CVEARBPZSA-N,4.76,0.29166666,5.15,4.8563331071390134,False,False,False
OADMET-0004768,CC1(C)CC(c2ccccc2)CN1C(=O)c1nnc(C2CC2)o1,FQSPNVWLGQABTO-UHFFFAOYSA-N,4.58,0.23404256,5.22,4.903441485634595,False,False,False
OADMET-0004767,O=C(NC(c1ccccc1)c1ccc2[nH]cnc2c1)C1CCN(c2ccccc2F)C1,NBGVIXHDZUGCIO-UHFFFAOYSA-N,5.32,0.21052632,5.89,5.485914186830695,False,False,False
OADMET-0004766,Cc1ccc(C(C)NC(=O)CN2CCOC3(CCOCC3)C2)cc1C,DIHCMADUAJXEOP-UHFFFAOYSA-N,3.97,0.1954023,4.75,5.114501313935447,False,False,False
OADMET-0004765,Cc1cc(NC(c2ccccc2)c2nnc[nH]2)cc(C)c1Cl,GDMXBTJFBFUQPG-UHFFFAOYSA-N,4.85,0.1875,5.06,5.152755808156715,False,False,False
OADMET-0004764,CN(C)C(=O)c1cnc(NCCOC2CCCCCC2)c(Cl)c1,DMPZYFPYQAVZAT-UHFFFAOYSA-N,4.95,0.20689656,5.22,5.25367623168697,False,False,False
OADMET-0004763,CC(c1nc(Cc2cccnc2)no1)N1CCc2ccccc21,KELUFBHDMTWQEL-UHFFFAOYSA-N,4.91,0.22857143,4.825,4.63458626932549,False,False,False
OADMET-0004762,O=C(NC1CC(F)(F)C1)NC1CCCOc2cc(Cl)ccc21,BIBGKCYMMDWUEU-UHFFFAOYSA-N,4.8,0.27380952,6.0,5.3779888654166506,False,False,False
OADMET-0004761,Cc1cc(C)cc(CNC(=O)NCC2CCCC(C)O2)c1,AEYNEBMGFQFJST-UHFFFAOYSA-N,4.61,0.26984128,5.16,4.917052707435789,False,False,False
OADMET-0004760,Cn1c(=O)oc2cc(S(=O)(=O)Nc3cnc(C(C)(C)C)nc3)ccc21,LNKXMGZISKGARP-UHFFFAOYSA-N,5.27,0.2638889,6.0,5.887173077648873,False,False,False
OADMET-0004759,Cc1c[nH]c(=O)c(CNC(=O)NC(c2ccccc2)C2CCCC2)c1,ZEJFPISQRZKEQM-UHFFFAOYSA-N,4.96,0.21698113,5.89,5.362692519943126,False,False,False
OADMET-0004758,O=C(Nc1cnn2cccnc12)C(=O)N1CCCCC1c1ccc(Br)cc1,FEIVABVHLMDZJB-UHFFFAOYSA-N,4.96,0.2244898,5.48,5.307763273870743,False,False,False
OADMET-0004757,CC1(C)CN(C(=O)CCc2ccc(C#N)cc2)c2ccccc2O1,JCZWSASZCSTDIY-UHFFFAOYSA-N,4.55,0.21686748,4.89,4.921061666475347,False,False,False
OADMET-0004756,Cc1cnn(C)c1S(=O)(=O)N1CC(c2cccc(Cl)c2)C1,PAYLFXSTVMZXDY-UHFFFAOYSA-N,4.5,0.24657534,5.92,5.483010154738713,False,False,False
OADMET-0004755,Cc1cc(Cl)c(NC(=O)N2CCCC(C3CCCCO3)C2)cc1Cl,APCKBGSTXTVQIO-UHFFFAOYSA-N,5.18,0.27142859,5.16,5.0104121837486675,False,False,False
OADMET-0004754,Cc1c(NS(=O)(=O)c2ccc3c(c2)CC(=O)N3)cccc1-c1ncco1,CKNWPWVGNNGZLM-UHFFFAOYSA-N,4.82,0.17977528,5.025,5.592188147053409,False,False,False
OADMET-0004753,Brc1cccc2c1CCC2NCc1noc2c1COCC2,YRYRQKCRFQZBJZ-UHFFFAOYSA-N,5.06,0.19101124,5.7,5.599650514628226,False,False,False
OADMET-0004752,COc1ccccc1-c1nn(C)cc1C(=O)Nc1ncc(-c2ccccn2)s1,WAPHAZUMVRMNGT-UHFFFAOYSA-N,4.45,0.29069766,5.3,5.2634654839640955,False,False,False
OADMET-0004751,Cc1c(CNC(=O)c2cccc(-n3cnnn3)c2)oc2ccc(F)cc12,SVMQOALRDWTTNN-UHFFFAOYSA-N,4.99,0.26041666,5.8,5.493170737680109,False,False,False
OADMET-0004750,CCc1cc(S(=O)(=O)N2CC(OCCO)C2)c(C)cc1OC,YSBGWOUXKXUAKQ-UHFFFAOYSA-N,3.92,0.29166666,6.1,6.110217123027943,False,False,False
OADMET-0004749,COCC(C)c1nc(C2(c3ccc(C)cc3)CCOCC2)no1,JFEDVSVIQLCGBJ-UHFFFAOYSA-N,4.26,0.23913044,5.7,5.723090080728006,False,False,False
OADMET-0004748,Cc1ccc([N+](=O)[O-])cc1C(=O)N[C@H]1CC[C@H]1c1ccccc1,QBPRQIWKBCQBSO-RDJZCZTQSA-N,5.11,0.29333332,5.72,5.146339164391706,False,False,False
OADMET-0004747,O=C(NCc1nccn1CC(F)(F)F)c1cccc2c1OCC2,AJXKUFZEMVPVBZ-UHFFFAOYSA-N,4.69,0.19387755,5.24,5.466809501705949,False,False,False
OADMET-0004746,CCn1ccnc1-c1cn([C@@H]2c3cc(OC)ccc3CC[C@H]2O)nn1,KYHFZEMDHMRWCK-IAGOWNOFSA-N,5.04,0.2195122,4.66,5.484270067206873,False,False,False
OADMET-0004745,NC(=O)c1oc2ccccc2c1NC(=O)CCC=Cc1ccccc1,PYWBMSWXRRLTLW-UHFFFAOYSA-N,4.35,0.18333334,4.55,5.648998225369119,False,False,False
OADMET-0004744,Cc1ccc(Cc2noc(CC3CC(=O)Nc4ccccc43)n2)cc1C,BFNGDQTXXVPZKU-UHFFFAOYSA-N,4.4,0.20224719,4.89,4.90942915829523,False,False,False
OADMET-0004743,COc1ccc(OC)c(C2CCCN2C(=O)C(C)S(C)(=O)=O)c1,DGTDAHISBIKPPD-UHFFFAOYSA-N,4.97,0.28735632,5.48,5.4962243918919915,False,False,False
OADMET-0004742,Cc1cnc(-c2cn(CC3COc4ccccc4O3)nn2)c(C)c1,VEMYZSVGTYLIIE-UHFFFAOYSA-N,4.98,0.31506848,4.575,4.904592740264936,False,True,False
OADMET-0004741,Fc1ccc(-c2cn(C[C@]34C[C@H]3CCC4(F)F)nn2)c(Cl)c1,MUGFLRIKURAHGU-YMTOWFKASA-N,4.94,0.17721519,4.32,5.49675967655663,False,False,False
OADMET-0004740,CCOCCC1(CN(Cc2cc[nH]n2)c2ncnc(C)c2F)CC1,RWTZMXBRSZKLKQ-UHFFFAOYSA-N,4.81,0.16190477,4.3,4.874899050327829,False,False,False
OADMET-0004739,O=S(=O)(Cc1cc(Cc2ccccc2)on1)c1ccccc1,CFLQHUWPHBPYSR-UHFFFAOYSA-N,4.77,0.25,5.47,5.59378515378835,False,False,False
OADMET-0004738,O=C(NCc1ccoc1)N1CCC(c2c[nH]c3ccccc23)CC1,GKBBWEMJHFFLAB-UHFFFAOYSA-N,4.31,0.21917808,4.5,5.004547884472107,False,False,False
OADMET-0004737,CC(C)(C)n1cc(Cn2cc(Cc3ccccc3)nn2)cn1,WFKYDZIZOHIRRU-UHFFFAOYSA-N,4.78,0.21428572,5.47,5.678702872011819,False,False,False
OADMET-0004736,FC(F)(F)[C@@H]1C[C@H]1Cn1cc(-c2ccn(C3CCC3)n2)nn1,XGUUIGANFHYZOD-GXSJLCMTSA-N,4.33,0.16216215,6.05,5.838563217882657,False,False,False
OADMET-0004735,O=S1(=O)CCC(c2csc(Cc3cccc4ccccc34)n2)C1,HLWSELWQVJODKI-UHFFFAOYSA-N,4.25,0.23255815,5.4,5.319558886351488,False,False,False
OADMET-0004734,Cc1nnc(-c2ccccc2C(=O)N(C)C2CCc3ccccc3C2)o1,HMLCRQUVBWFOAN-UHFFFAOYSA-N,4.61,0.19318181,5.5,4.938612720468266,False,False,False
OADMET-0004733,CC1(C)CCC(O)(CNC(c2ccccc2)c2nnc[nH]2)CC1,CVYPIONWNYGXNW-UHFFFAOYSA-N,4.23,0.19178082,4.6,5.300243721205593,False,False,False
OADMET-0004732,CC(C)c1cccc(Nc2nc(C3COCCO3)cs2)c1,GBMQYCYKGKXERN-UHFFFAOYSA-N,4.95,0.15454546,5.89,5.510705538873311,False,False,False
OADMET-0004731,CN1CCc2cc(NC(=O)CC3CCc4ccccc43)ccc2C1=O,RPDJRGYDAQZMIA-UHFFFAOYSA-N,5.25,0.30985916,5.15,4.913294101420944,False,True,False
OADMET-0004730,Cc1cccc(NS(=O)(=O)c2cccc(C(=O)Nc3ccc4c(c3)C(=O)NCC4)c2)c1,JOVSAVNPGWRRBL-UHFFFAOYSA-N,5.33,0.17924528,5.61,5.370508263336851,False,False,False
OADMET-0004729,CCC1CCC(CNC(=O)C2(Cc3cnn[nH]3)CCOCC2)CC1,WOFGYUCVRYBYMX-UHFFFAOYSA-N,3.95,0.17977528,5.72,5.353915986475078,False,False,False
OADMET-0004728,Cn1cc2c(n1)CCCC2C(=O)N1CCCC(c2nnc3n2CCCCC3)C1,FFKVFWPUVUCSMC-UHFFFAOYSA-N,4.34,0.175,4.5,5.011625412967974,False,False,False
OADMET-0004727,Cc1csc(-c2cccc(S(=O)(=O)N3CCCC3CO)c2)n1,MWHMUUMWPSEDSF-UHFFFAOYSA-N,5.01,0.21621622,5.16,5.512259533460901,False,False,False
OADMET-0004726,CS(=O)(=O)c1ccccc1N1CCCC1c1ccccn1,QTKVVBWNMPFUAK-UHFFFAOYSA-N,4.89,0.2361111,6.16,5.354317262619597,False,False,False
OADMET-0004725,CCC1CN(C(=O)NCc2noc3c2CCCC3)CC(CC)O1,MJXCTROCGLCIBY-UHFFFAOYSA-N,4.38,0.22058824,5.16,4.93085629871005,False,False,False
OADMET-0004724,O=S1(=O)CCC(CNc2ccccc2OCC2CCCCC2)C1,JIFHBVQNLSIJPG-UHFFFAOYSA-N,4.43,0.20547946,6.22,6.1131281083080085,False,False,False
OADMET-0004723,Fc1cc2cc[nH]c2c(F)c1-c1cnn(C2CCCCO2)c1,QEOXVVPEQNNDJI-UHFFFAOYSA-N,4.31,0.2,6.0,5.319517654074535,False,False,False
OADMET-0004722,CCN(CC)S(=O)(=O)c1cc(C)c(C)c(NCc2nnc3n2CCOC3)c1,SUEHXUZXGOWEMD-UHFFFAOYSA-N,4.49,0.17721519,5.16,5.263675159097143,False,False,False
