pool_idx,compound_id,molecule_name,smiles,pec50,source,true_bin,no_htchem_pred,htchem_w0p1_pred,htchem_w0p3_pred,htchem_w0p5_pred,htchem_w1p0_pred
1349,1350,OADMET-0004740,CCOCCC1(CN(Cc2cc[nH]n2)c2ncnc(C)c2F)CC1,4.81,train,4to5,4.480375980759622,4.194794105269822,4.360610090035879,4.167570946471775,4.178214930855529
1350,1351,OADMET-0004739,O=S(=O)(Cc1cc(Cc2ccccc2)on1)c1ccccc1,4.77,train,4to5,5.091889628151379,5.141874229466318,5.105734051552515,5.193595897986661,5.235519788008899
1351,1352,OADMET-0004738,O=C(NCc1ccoc1)N1CCC(c2c[nH]c3ccccc23)CC1,4.31,train,4to5,4.40830166934898,4.436416506988316,4.384847668736209,4.290925368876151,4.2814051280337075
1352,1353,OADMET-0004737,CC(C)(C)n1cc(Cn2cc(Cc3ccccc3)nn2)cn1,4.78,train,4to5,4.918145482463891,5.232565431192941,5.1030380166864475,5.173554124425623,5.073855485346033
1353,1354,OADMET-0004736,FC(F)(F)[C@@H]1C[C@H]1Cn1cc(-c2ccn(C3CCC3)n2)nn1,4.33,train,4to5,4.492396801490557,4.613936522502813,4.508944361898379,4.327830809220164,4.45424042694264
1354,1355,OADMET-0004735,O=S1(=O)CCC(c2csc(Cc3cccc4ccccc34)n2)C1,4.25,train,4to5,5.066175229110845,4.938088853649797,4.990020204050672,4.947059344457733,4.891156004763974
1355,1356,OADMET-0004734,Cc1nnc(-c2ccccc2C(=O)N(C)C2CCc3ccccc3C2)o1,4.61,train,4to5,4.980787816775009,4.928150474159784,4.923633848323492,4.957782629794759,4.993394002564826
1356,1357,OADMET-0004733,CC1(C)CCC(O)(CNC(c2ccccc2)c2nnc[nH]2)CC1,4.23,train,4to5,4.733446036501742,4.6316927126744805,4.503111720250786,4.58383752503969,4.626276245402177
1357,1358,OADMET-0004732,CC(C)c1cccc(Nc2nc(C3COCCO3)cs2)c1,4.95,train,4to5,4.800644507877375,4.745193289448202,4.76896204795571,4.794056617718722,4.854289746654335
1358,1359,OADMET-0004731,CN1CCc2cc(NC(=O)CC3CCc4ccccc43)ccc2C1=O,5.25,train,5to6,4.785436042502501,4.771222107862306,4.667335171951021,4.647047180682596,4.757497042804415
1359,1360,OADMET-0004730,Cc1cccc(NS(=O)(=O)c2cccc(C(=O)Nc3ccc4c(c3)C(=O)NCC4)c2)c1,5.33,train,5to6,4.865798580313276,4.852978689374843,4.940340524343833,4.848566222061307,4.891248686836763
1360,1361,OADMET-0004729,CCC1CCC(CNC(=O)C2(Cc3cnn[nH]3)CCOCC2)CC1,3.95,train,3to4,4.017301214946523,3.938828877356971,4.027664286400437,3.949670255632632,3.873054716105938
1361,1362,OADMET-0004728,Cn1cc2c(n1)CCCC2C(=O)N1CCCC(c2nnc3n2CCCCC3)C1,4.34,train,4to5,4.343208851628763,4.352759670253692,4.2948828728098265,4.238615074271812,4.111851219539878
1362,1363,OADMET-0004727,Cc1csc(-c2cccc(S(=O)(=O)N3CCCC3CO)c2)n1,5.01,train,5to6,4.9326126995050785,4.99270521236474,5.039110019470969,5.021359818783249,4.960833730416476
1363,1364,OADMET-0004726,CS(=O)(=O)c1ccccc1N1CCCC1c1ccccn1,4.89,train,4to5,5.153263812665862,5.196945414222049,5.29523154540052,5.266938452996783,5.314357085002221
1364,1365,OADMET-0004725,CCC1CN(C(=O)NCc2noc3c2CCCC3)CC(CC)O1,4.38,train,4to5,4.910173170085725,4.592301469862841,4.647890699277085,4.604840900100612,4.688916629854729
1365,1366,OADMET-0004724,O=S1(=O)CCC(CNc2ccccc2OCC2CCCCC2)C1,4.43,train,4to5,5.227837583294255,5.299903124301149,5.292567789204109,5.2017525883451405,5.166022769601208
1366,1367,OADMET-0004723,Fc1cc2cc[nH]c2c(F)c1-c1cnn(C2CCCCO2)c1,4.31,train,4to5,4.668151784885362,4.790317512754809,4.623932945880734,4.883449379273181,4.815276018422642
1367,1368,OADMET-0004722,CCN(CC)S(=O)(=O)c1cc(C)c(C)c(NCc2nnc3n2CCOC3)c1,4.49,train,4to5,4.7941662897597,4.793502267025389,4.731851424067642,4.763168029062469,4.749954892775601
1368,1369,OADMET-0004721,CN(C(=O)CCn1ccc2cccnc21)c1cccc2cc[nH]c12,5.41,train,5to6,4.721092123085591,4.753414401938217,4.669504968248049,4.700611863091043,4.674575434996377
1369,1370,OADMET-0004720,O=C(NCCNC(=O)c1cc(F)cc2cccnc12)c1ccc(O)cc1,4.59,train,4to5,3.9247761918517456,3.8554018205201395,3.7894100296697473,3.9343356606137427,3.9975447780429474
1370,1371,OADMET-0004719,COc1cc(F)c(S(=O)(=O)Nc2cnc(C(C)C)nc2)cc1F,4.64,train,4to5,4.7363465775017115,4.829071631575393,4.7101537838301795,4.736895651589432,4.623289315820122
1371,1372,OADMET-0004718,Cc1cc(C(=O)NS(=O)(=O)c2ccc3c(c2)N(C)CCC3)oc1C,4.38,train,4to5,4.889573951651833,4.8711161155575855,4.822722673387749,4.812282043206349,4.788972970351716
1372,1373,OADMET-0004717,CCC1CCCCC1OCC(=O)N(C)Cc1cnccn1,4.68,train,4to5,4.031807362035491,3.700384117462413,4.024275988111652,3.9724064256543983,3.9276699951766756
1373,1374,OADMET-0004716,O=C(NCc1nnnn1-c1ccccc1)Nc1ccc(OC(F)(F)F)cc1,4.29,train,4to5,4.4881104944597725,4.132702724819027,4.372215238043896,4.27819240291564,4.209309306133798
1374,1375,OADMET-0004715,CC(C)(C)N1CCC(NC[C@H](O)c2ccc(Cl)cc2)C1=O,5.04,train,5to6,4.933758775738136,4.651660829897656,4.743369236791929,4.678684105347819,4.816654983999523
1375,1376,OADMET-0004714,CC(C)(CNC(=O)NC1CCCNC1=O)c1ccccc1Br,4.41,train,4to5,5.18296461178681,5.169727076684945,5.078417595822279,5.167722493285022,5.059715181189446
1376,1377,OADMET-0004713,N#Cc1ccc(CC(=O)Nc2cccc(N3CCCS3(=O)=O)c2)cc1,3.82,train,3to4,4.92824071433203,4.868935441812258,4.9182720603689205,4.838748559259461,4.806922877739308
1377,1378,OADMET-0004712,COc1cccc(C(OC)C(=O)N(C)C(C)c2cccc(S(N)(=O)=O)c2)c1,4.39,train,4to5,4.782494907443081,4.883089714822172,4.752869715760695,4.762082749041211,4.788222908563246
1378,1379,OADMET-0004711,Cc1ccccc1C1CN(C(=O)c2ccc(-c3cc[nH]n3)s2)C(C)CO1,4.9,train,4to5,5.094833168523706,4.956072533696017,4.946657635183648,4.921502891613287,4.860617405181447
1379,1380,OADMET-0004710,CNS(=O)(=O)c1ccc(CCNC(=O)c2cc(-c3ccncc3)nc3ccccc23)cc1,4.56,train,4to5,4.638817295696238,4.635780162842278,4.630437396547288,4.621490166175859,4.58953030625452
1380,1381,OADMET-0004709,C[C@H](NC(=O)C1CC(=O)N(c2ccc3c(c2)CCC3)C1)c1cccnc1,4.48,train,4to5,4.717667506448737,4.507387292441273,4.614649547551489,4.6412719556149264,4.571634953495145
1381,1382,OADMET-0004708,CCOC1CC(O)(CNC(=O)c2cnnn2-c2c(Cl)cccc2Cl)C1(C)C,4.97,train,4to5,5.122171097961531,5.067456432834859,5.015340244677856,5.0305283593829,5.036930825420275
1382,1383,OADMET-0004707,CC(Cc1ccc2ccccc2n1)Sc1nc(C2CC2)nc2c1c(=O)[nH]c(=O)n2C1CC1,4.93,train,4to5,4.861862805137559,4.843371894671068,4.757628636551297,4.950936286672992,4.8166055957901035
1383,1384,OADMET-0004706,CC(NC(=O)[C@H]1C[C@@]1(C)c1ccccc1)c1nnc(C(F)(F)F)[nH]1,4.44,train,4to5,4.927009710875632,4.839650833211837,4.943688721998676,4.942893925301754,4.851665649089448
1384,1385,OADMET-0004705,O=S1(=O)CCCC(Cn2cc(-c3ccc4c(c3)CCC4)nn2)C1,4.66,train,4to5,4.694652264961102,4.693348174367197,4.708118188746553,4.724629204369868,4.727016381896374
1385,1386,OADMET-0004704,CCC(=O)N(c1nnc(SCc2ccc(F)cc2)s1)C1CC1,4.75,train,4to5,5.074624437058806,5.084295866593249,5.077172772284028,5.086388730677623,5.085259435770761
1386,1387,OADMET-0004703,CCCN(C(=O)Cc1ccc(F)c(Cl)c1)c1cccnc1,4.79,train,4to5,4.045128572286314,4.176769446354968,4.111450629486456,4.207360961626541,4.388814944678903
1387,1388,OADMET-0004702,Cc1nc(NCC2(C)CCCCC2O)cc(-c2ccccn2)n1,4.85,train,4to5,4.660614145426639,4.658965876205017,4.743061585614331,4.735324385548006,4.745956436433489
1388,1389,OADMET-0004701,CCOc1ccc(C2CCCN2C(=O)c2cccn2C)cc1,4.89,train,4to5,4.829491877810102,4.674850613672689,4.758095591737776,4.670724640812058,4.831427060125887
1389,1390,OADMET-0004700,Cc1ccccc1-n1c(C)nnc1SCCOc1ccc(C#N)cc1,5.36,train,5to6,4.74668128434475,4.567017355025718,4.690748138801777,4.742127431672382,4.791928279615571
1390,1391,OADMET-0004699,CC(C)(C(=O)N1CCC(COc2ccccc2)C1)c1cccnc1,5.04,train,5to6,4.86040493565646,4.805058523062061,4.969208815353997,4.875874431216323,4.87653406679064
1391,1392,OADMET-0004698,O=C(Nc1cc(-c2ccccc2F)on1)[C@H]1C[C@@H]1C1CCOCC1,4.23,train,4to5,4.608717366436622,4.601305051931562,4.5235424372586355,4.451682849056262,4.5165827756971
1392,1393,OADMET-0004697,CCNS(=O)(=O)c1ccc(F)c(C(=O)N2CCN(Cc3cccc(Cl)c3)C(=O)C2)c1,5.03,train,5to6,5.144957232607129,5.12255078553829,5.24667938130944,5.1785550814120125,5.048232024988687
1393,1394,OADMET-0004696,O=C(NCCc1nnc(-c2ccccc2)o1)c1ccc(F)c(Cl)c1,4.21,train,4to5,4.5196680660700945,4.320713045482891,4.490500550504903,4.466543325536621,4.502083723960033
1394,1395,OADMET-0004695,COc1cccc2sc(NC(=O)C3CCCOC3C)nc12,5.2,train,5to6,4.790787727963494,4.814766360656436,4.660207202993045,4.921983959710655,4.882034343633207
1395,1396,OADMET-0004694,CCc1ccnc(C(=O)N[C@H]2CCCO[C@@H]2c2nccn2CC)c1,4.76,train,4to5,4.966998015216498,4.918625413242966,4.833899284731199,4.823423187384573,4.815387380092561
1396,1397,OADMET-0004693,CC1(C)CC(C(=O)N2CCCn3nc(-c4ccccc4)nc32)C1,4.66,train,4to5,5.256206663385197,5.198706153444266,5.227475499713657,5.145862179072202,5.2257162455208
1397,1398,OADMET-0004692,O=C(CCc1ccccn1)Nc1cnc2ccccc2c1,4.35,train,4to5,4.543410723476761,4.6425395253465815,4.458692183294844,4.4536238423448955,4.465885848889938
1398,1399,OADMET-0004691,c1ccc2oc(C3CCCCN3Cc3nnc4n3CCCCC4)nc2c1,4.13,train,4to5,4.760073108640649,4.766087345841244,4.6691122750421625,4.614523682070694,4.663999700098335
1399,1400,OADMET-0004690,Cc1cc(F)ccc1-c1nnc([C@@H]2CCCO[C@H]2c2ccnn2C)o1,4.79,train,4to5,5.031032840540464,5.087492576253521,4.936668410822891,5.216243576299415,5.138566290745712
1400,1401,OADMET-0004689,C=C(C)C1OCCC1CNC(=O)N1CCCC1c1nc2cc(C)ccc2[nH]1,4.22,train,4to5,4.018350240531995,4.023229820547902,3.9608294080180833,4.005124880760182,3.7592511662600465
1401,1402,OADMET-0004688,O=C1COc2cccc(S(=O)(=O)Nc3cnc4c(c3)CCC4)c2N1,4.48,train,4to5,4.855254051714454,4.8524707779881755,4.875665594013852,4.940740115726109,4.878390260458338
1402,1403,OADMET-0004687,CCC(C)(C)NC(=O)c1ccc(NC(=O)CC2OC(=O)c3ccccc32)cc1,4.05,train,4to5,4.744086985010151,4.66907189503839,4.8617854032076515,4.823560760547281,4.637782022648299
1403,1404,OADMET-0004686,CC(C)CC1C(=O)NCCN1S(=O)(=O)c1c(Cl)ccc(F)c1F,4.89,train,4to5,5.030100443407565,4.941804133042417,4.955122324703404,4.967272957969357,5.006971333749059
1404,1405,OADMET-0004685,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1CC(=O)N(C(C)C)C1=O,4.63,train,4to5,4.7697721342156445,4.699436284871289,4.781041733811644,4.895017629215745,4.876175355137773
1405,1406,OADMET-0004684,N#CC1(C2CCCC2)CCN(C(=O)C2CCNc3ccccc3C2)CC1,5.0,train,4to5,4.658447363780249,4.610562765001485,4.492810778734395,4.406478347400944,4.624539155336528
1406,1407,OADMET-0004683,Cn1nnc2cc(C(=O)N3CCCC(n4ccc(C(F)(F)F)n4)C3)ccc21,5.31,train,5to6,4.709455886107316,4.5492760134712045,4.647456953705438,4.6854477721203445,4.570342325744262
1407,1408,OADMET-0004682,Cc1cccc(CC(=O)NC2CCN(C3CCCCC3)C2=O)c1Cl,4.88,train,4to5,5.038970464489723,5.05307270740071,5.055343393439163,5.055470332216842,5.066601745517552
1408,1409,OADMET-0004681,O=C1NCCCN(C(=O)c2cc[nH]c2C2CC2)C1Cc1ccccc1,4.84,train,4to5,4.578396037170605,4.6388447973071125,4.472209296433512,4.6249397536795795,4.568362001428209
1409,1410,OADMET-0004680,CC(=O)N1c2ccccc2C[C@H]1c1nc(Cc2cc(C)on2)no1,5.15,train,5to6,4.844870177129786,4.838099700021872,4.858270846865053,4.934310758532588,4.78864257408506
1410,1411,OADMET-0004679,CCOC1CC(O)(CNc2nc(-c3cccnc3)nc3ccccc23)C1(C)C,5.23,train,5to6,4.865162651567411,4.796152061242966,4.943396040264027,4.916590718048827,4.9111309351313235
1411,1412,OADMET-0004678,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,5.08,train,5to6,4.681009760784648,4.710487746480401,4.549708430177006,4.65838982499956,4.6803858126210915
1412,1413,OADMET-0004677,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,3.93,train,3to4,4.2665229932530835,4.22671202519814,4.33724245628467,4.413657485532813,4.092000444096597
1413,1414,OADMET-0004673,Cc1cc(=O)oc2cc(OCC3CCNCC3)ccc12,4.78,train,4to5,3.907410064295391,3.782445704204092,3.8056349520532353,3.9238002057542225,4.083940269470106
1414,1415,OADMET-0004662,Cc1cccc(C(NC(=O)N2CCNC(=O)C2C)c2cccc(C)c2)c1,4.63,train,4to5,4.956887695425564,5.0727249969483825,4.940902555538315,4.961185979516475,4.9303492049033615
1415,1416,OADMET-0004653,COC(=O)c1cc(NC(=O)N2CC(C(F)(F)F)OC(C)(C)C2)cc2[nH]ccc12,4.72,train,4to5,4.951275290086568,4.858831912143777,4.8155567175718375,4.927578476859563,4.910478444708033
1416,1417,OADMET-0004642,Cc1cnn(C2CCN(C(=O)c3cc(-c4ccccc4)no3)C2)c1,4.65,train,4to5,4.430533383188548,4.454163432680829,4.485385328282258,4.567238085011405,4.543989214780107
1417,1418,OADMET-0004629,CN1CCN(C(=O)C(Cc2ccccc2)NC(N)=O)Cc2ccccc21,4.41,train,4to5,4.679238084405805,4.632791821370063,4.529653849716914,4.615512087980536,4.677253502620478
1418,1419,OADMET-0004628,CN1CCOC(C(=O)Nc2nnc(Cc3ccc(Cl)cc3)s2)C1,4.15,train,4to5,4.452420090218883,4.301148732692086,4.293652419832098,4.4400457765913295,4.558156286369503
1419,1420,OADMET-0004625,c1ccc(OC[C@@H]2CCCN2c2nnc(-c3ccon3)s2)cc1,4.72,train,4to5,4.828276493862275,4.863902636251915,4.90686387913049,4.7744574812420915,4.845741568734865
1420,1421,OADMET-0004617,C[C@@H](NC(=O)N1CCc2cn[nH]c2C1)c1ccccc1Cl,4.99,train,4to5,4.788505556866685,4.787640508282264,4.7561010105772,4.757836008895824,4.819868059763549
1421,1422,OADMET-0004611,CCn1ncc2c1CCCC2NC(=O)c1cc(C(F)(F)F)n(C)n1,4.66,train,4to5,5.073661536601531,5.177288162537021,5.03268636585726,5.068682819150034,5.002454396306498
1422,1423,OADMET-0004605,CC(COC1CCOC1)NC(=O)c1n[nH]c2ccc(Cl)cc12,4.95,train,4to5,4.323764751252377,4.355707525510399,4.54813571320916,4.500625443197665,4.668000468935648
1423,1424,OADMET-0004590,CC(C)CC(Cc1ccccc1)Nc1ccc(P(C)(C)=O)cn1,5.48,train,5to6,5.116620480078821,5.079615938540157,5.057017308836239,5.037965220991687,4.913081667835087
1424,1425,OADMET-0004588,COc1ccc(CNC(=O)N2CCC(C)C(n3ccnc3)C2)cc1F,4.85,train,4to5,4.340526762629313,4.495714439974587,4.497460309573699,4.357589482458264,4.279775121534085
1425,1426,OADMET-0004581,O=S1(=O)CCCC(c2cn(-c3ccc(Cl)cc3O)nn2)C1,4.76,train,4to5,4.635298048757933,4.66145555134674,4.733507560922683,4.575072868572396,4.526891655053169
1426,1427,OADMET-0004579,Cc1c(CN[C@@H]2CC(Cn3ccnc3)C[C@H]2O)n(C)c2ccccc12,4.65,train,4to5,4.5431307785162085,4.542004913367015,4.3685620488842645,4.563728222526411,4.43559179653172
1427,1428,OADMET-0004577,Cc1nc2ccnn2cc1C(=O)Nc1cc(C(N)=O)ccc1N1CCCCC1,4.8,train,4to5,4.730041803448038,4.829500491085626,4.698032335676673,4.79035178081083,4.794831739094935
1428,1429,OADMET-0004575,FC(F)(F)Oc1ccccc1-c1noc(C2(c3ccccc3)CC2)n1,4.36,train,4to5,5.113051994335109,4.962069648689959,4.95571809178503,4.990277440560996,4.941621806436067
1429,1430,OADMET-0004570,Cc1cc(C(F)F)n2ncc(C(=O)N3Cc4ccccc4[C@@H]3C)c2n1,5.04,train,5to6,5.365312089418332,5.296406002216269,5.27607550255039,5.290583475882221,5.291281919816009
1430,1431,OADMET-0004567,COC(=O)Cc1ccccc1S(=O)(=O)Nc1ccc(-c2nc(C3CC3)n[nH]2)cc1,4.92,train,4to5,4.977766620865991,4.937239902660729,4.894525390267788,4.900431210425517,5.072963911350919
1431,1432,OADMET-0004566,O=C(Cc1n[nH]c2ccccc12)N1CCc2cc(Cl)ccc21,4.71,train,4to5,4.89949476452025,4.932167730501618,4.943569670740832,4.9218576305254595,4.900688382138689
1432,1433,OADMET-0004560,Cc1cccc(C)c1CN(C)C(=O)NCc1ncnn1-c1ccccc1,5.02,train,5to6,4.707125641553797,4.81802566360344,4.815348580068713,4.627884411457756,4.7510741372071275
1433,1434,OADMET-0004551,CN1CCC(C(=O)Nc2nc(-c3c[nH]c(C(N)=O)c3)cs2)c2ccccc21,4.43,train,4to5,4.6075751758733885,4.466428319414025,4.401124114469842,4.367076181184972,4.499136062391659
1434,1435,OADMET-0004547,NC(=O)c1cc(NC(=O)c2c[nH]nc2-c2ccc(Cl)cc2)ccc1Cl,4.12,train,4to5,3.7874976471796624,3.8124548078507354,3.9299256926099595,3.7929790189908585,4.024259996215422
1435,1436,OADMET-0004514,COc1ccc(C2CCCN2C(=O)c2nccc3occc23)cc1F,5.26,train,5to6,5.083634918155637,5.093463538391334,5.070328520486179,5.160956009162949,5.06086645036925
1436,1437,OADMET-0004510,Cn1cc(C2CCCN(C(=O)c3cc(-c4ccccc4)ccn3)C2)cn1,4.78,train,4to5,4.883962836566252,4.94659501423777,4.840757865858927,4.783780405337524,4.791798575699305
1437,1438,OADMET-0004498,Cc1ccc2c(c1)CCC2NS(=O)(=O)c1cnn(Cc2ccccc2)c1,5.18,train,5to6,5.2868794558533585,5.363851271501198,5.3350456840472935,5.35590093454937,5.444048988303939
1438,1439,OADMET-0004490,O=C(NCc1c(F)cccc1Cl)N1CCN(c2nnc(C(F)(F)F)s2)CC1,5.01,train,5to6,4.506125218485351,4.4529115640146335,4.58631387453253,4.578184517303315,4.2656357281720805
1439,1440,OADMET-0004489,CC(C)(Cc1ccccc1)C(NCCc1cnccn1)c1nnnn1-c1ccc2c(c1)OCO2,5.41,train,5to6,4.981683918786535,4.847651623821762,4.935682819662728,4.8885261329635545,4.896896280792303
1440,1441,OADMET-0004478,Cc1cc(S(=O)(=O)Nc2ccc(N3CCCC3=O)cc2)cnc1N,5.41,train,5to6,4.669659781670868,4.362976337831593,4.607118891525321,4.4991250469062,4.585205453722857
1441,1442,OADMET-0004472,O=C(NCCNC(=O)c1cccc(-c2cccs2)n1)NC1CCCCC1,4.86,train,4to5,4.750852056794598,4.799455745653063,4.804229008610294,4.845084765304892,4.844865496571365
1442,1443,OADMET-0004458,CC(C)COc1ccccc1NC(=O)c1ccc(C(N)=O)s1,5.18,train,5to6,4.834256788783932,4.694944215117503,4.63935861379717,4.75949427710229,4.725257363348531
1443,1444,OADMET-0004452,CN1CCN(C(=O)c2ccc(N3CCCC3)nn2)c2ccc(F)cc21,4.89,train,4to5,4.957412748649641,4.926650758977084,4.843746287444195,5.072483844154458,5.187394282224403
1444,1445,OADMET-0004444,CC(C)(C)n1cc(C(=O)Nc2cccc3c2C(=O)NC3)nn1,4.36,train,4to5,5.062849071909556,5.116436416157606,5.113865958862315,5.168123333605745,5.099794818685478
1445,1446,OADMET-0004442,Cn1cc(C(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)c(-c2coc3ccccc23)n1,4.7,train,4to5,4.6323083228421265,4.732545641130617,4.743642743765155,4.5238593243066605,4.661028573004291
1446,1447,OADMET-0004440,O=S(=O)(NCc1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1cccnc1,4.97,train,4to5,5.114851739688447,5.086325452044753,5.166460336985443,5.2006601452017005,5.170533439610842
1447,1448,OADMET-0004439,COc1cc2cc(C(=O)N[C@H](CC(N)=O)c3cccc(Cl)c3)[nH]c2cc1OC,4.2,train,4to5,4.741624197266347,4.5682568492787325,4.570513432007664,4.518232339877479,4.6641980848332665
1448,1449,OADMET-0004428,Cc1sc(C(C)NC(=O)CC2(C(=O)O)CCC2)nc1-c1ccc(Cl)cc1,4.61,train,4to5,4.9535863975684675,4.970557691488404,4.803408873300035,5.045759336767046,4.821930481225444
1449,1450,OADMET-0004419,CN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccc5[nH]ccc5c4)ccc1c23,4.55,train,4to5,4.969418007590422,4.97639261938462,5.250639270976664,5.012314429582417,5.011319566895362
1450,1451,OADMET-0004418,CC(=O)N1CCCN(c2ccc3ccc(Cl)c(C)c3n2)CC1,5.2,train,5to6,4.74854850195404,4.727354200144837,4.712479045587377,4.649962962378838,4.606032098885775
1451,1452,OADMET-0004415,CCc1cc(NC(=O)N2CCN(CC(C)C)CC2)ccc1C,4.17,train,4to5,4.380288119672826,4.267275842869147,4.262388261644527,4.038251768155369,4.2625008397560045
1452,1453,OADMET-0004413,CC1Cc2ccccc2N1C(=O)C1Cc2cccnc2C1,4.66,train,4to5,4.644905790157256,4.653700830077595,4.628922210697647,4.5984032716333125,4.642636229590623
1453,1454,OADMET-0004402,Cn1nc(NC(=O)N2CCC(c3ccccc3)C2)c2ccccc21,4.66,train,4to5,5.091008204173992,4.961644603451929,4.960511375173492,4.997812929943925,4.9354338744972885
1454,1455,OADMET-0004396,Cc1ccc(C(=O)Nc2n[nH]c3c(Cl)cccc23)c(C)c1,4.57,train,4to5,4.4612572928455485,4.453711048575276,4.498568101558101,4.435279566656251,4.398655080153631
1455,1456,OADMET-0004394,CNC(=O)CNc1cccc(-c2cn(Cc3cc4ccc(F)cc4[nH]c3=O)nn2)c1,4.1,train,4to5,4.592140522716948,4.684502304563503,4.658123248677162,4.678581279570108,4.644564353935466
1456,1457,OADMET-0004388,O=C(Cc1cc2ccccc2[nH]c1=O)Nc1ccc2[nH]nnc2c1,4.24,train,4to5,3.9816353198886305,3.877818657633221,3.9079708633480084,3.9669938196608108,3.7937875609917384
1457,1458,OADMET-0004379,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,4.78,train,4to5,4.088200743375452,4.35129874595401,4.201779223995754,4.15939534034922,4.063607005911971
1458,1459,OADMET-0004372,CC(=O)N(C)c1ccccc1NC(=O)c1cccc2cccnc12,4.82,train,4to5,5.30938606059605,5.226655598637355,5.198920982593018,5.117702035658203,5.187051822452288
1459,1460,OADMET-0004349,Cc1sc(NC(=O)c2ccc(CN3CCCCC3=O)cc2)c(C(N)=O)c1C,4.1,train,4to5,4.863812026036771,4.751640767210263,4.6860722150776315,4.83004479690636,4.819719759913575
1460,1461,OADMET-0004348,N#CCc1ccc(NS(=O)(=O)c2cccc3ccncc23)cc1,4.55,train,4to5,5.029879047022495,5.118803495905021,5.002721129798508,4.999566293444504,4.8007798388390235
1461,1462,OADMET-0004345,Cc1nc(-c2c(C)noc2C)sc1C(=O)Nc1cccc(-c2cn[nH]c2)c1,4.53,train,4to5,4.775906372801115,4.68937658111356,4.747822742899448,4.61623239891614,4.6482182498311415
1462,1463,OADMET-0004332,N#Cc1cnc2c(F)c(F)c(F)cc2c1NCc1nnc(-c2ccncc2)[nH]1,5.42,train,5to6,3.829286414257374,3.8649007100133317,3.7433477884021564,3.735054250853192,3.9116832546739464
1463,1464,OADMET-0004327,Cc1sc2nc(C(C)Nc3ccc4c(c3)NC(=O)CC4)[nH]c(=O)c2c1C,4.89,train,4to5,4.448576757423247,3.9879278794167075,4.302283846753888,3.887547205741113,4.150648980661374
1464,1465,OADMET-0004321,O=C(NCC1CCCC2(CCC2)O1)Nc1cc2ccccc2nn1,5.11,train,5to6,4.926504980975504,4.787396025662277,4.76919687976086,4.853345533679474,5.030891302697634
1465,1466,OADMET-0004315,COc1ccc(C(=O)Nc2ccccc2Cl)cc1C1CC1,4.04,train,4to5,4.980761092766398,4.896382443529989,4.781463212782652,4.862538238820573,4.76861147270773
1466,1467,OADMET-0004313,COc1ccc2oc(C(=O)Nc3cnccc3Oc3ccccc3)c(C)c2c1,4.81,train,4to5,4.786315123053419,4.705350100743241,4.697074548340522,4.760263220947973,4.689576777962697
1467,1468,OADMET-0004305,CCc1n[nH]c(-c2ccccc2NC(=O)c2ccc(NC(C)=O)c(F)c2)n1,5.19,train,5to6,3.936569642204305,4.109517673659043,3.8395388031997517,3.880386678170152,3.747842600207971
1468,1469,OADMET-0004301,Cc1ccc2[nH]c(C(=O)Nc3cc(C(C)C)[nH]n3)c(C)c2c1,4.27,train,4to5,4.43372622403173,4.569814193502517,4.524132070165212,4.573029756381595,4.61810889037825
1469,1470,OADMET-0004297,O=C(Nc1ccc2c(c1)OCO2)c1cc(-c2cc(F)ccc2F)on1,5.04,train,5to6,4.6926899023869915,4.737922552031754,4.622900247405976,4.700275745680202,4.724175464214013
1470,1471,OADMET-0004296,CC(CNc1nc(-c2ccncc2)nc2ccccc12)S(C)(=O)=O,4.71,train,4to5,4.792092316829482,4.770558585469798,4.739973464028262,4.694141062717352,4.801555924014862
1471,1472,OADMET-0004294,CC1COC(c2cccc(Cl)c2)CN1C(=O)Cc1n[nH]c2ccccc12,5.48,train,5to6,4.973450983550162,4.9781826507236895,4.9502257186026215,4.952059910690315,5.084693367141493
1472,1473,OADMET-0004285,O=C(Nc1nc2c(Cl)cccc2[nH]1)C1CCN(c2ccccc2F)C1,4.66,train,4to5,4.565011708015154,4.582901325372235,4.67170449567558,4.550087661864469,4.431845388904034
1473,1474,OADMET-0004281,CNC(=O)c1ccc(OC)c(NCc2cccc(OC)c2)c1,4.85,train,4to5,4.363968540456607,4.289718105663165,4.285212958550284,4.10261785651042,4.023105249714221
1474,1475,OADMET-0004280,CCC(=O)N1CCCC(C(=O)Nc2nc(-c3ccccc3)co2)C1,5.0,train,4to5,4.710659275952674,4.65472841228182,4.662112303232586,4.80320700644226,4.668459181089448
1475,1476,OADMET-0004279,O=C(Nc1nc2c(s1)COCC2)N1CCc2cccc(Cl)c2C1,4.63,train,4to5,4.949219333940804,5.04746633912124,5.144713087713657,4.991669349364025,5.1854460315566016
